	WC1E	WC1T	WC2E	WC2T	WC3E	WC3T	WH3E	WH5E	WH5T	WH6E	WH6T
Cluster-16521.32471	4	0	0	0	4	19	7	5	2	0	0
Cluster-16521.32472	220	165	64	8	151	117	485	808	834	3167	2314
Cluster-16521.32473	7248	4158	4438	1255	7122	6929	13533	23639	16259	3621	187
Cluster-16521.32474	561	1347	660	811	1022	1258	322	320	999	1174	2294
Cluster-16521.32475	547	527	629	371	420	449	322	219	219	192	133
Cluster-16521.32476	49	41	48	12	43	28	2	2	1	0	0
Cluster-16521.32477	1847	1632	1718	1772	1749	1469	1527	1216	1175	889	600
Cluster-16521.32478	362	158	228	380	352	425	163	113	176	94	86
Cluster-16521.32479	3	6	8	1	3	3	0	5	9	0	0
Cluster-16521.32480	20	8	2	3	4	0	1	5	0	0	0
Cluster-16521.32481	3	0	8	10	2	7	0	0	0	0	0
Cluster-16521.32482	1648	1184	1795	2541	2176	1881	1382	1421	1388	981	213
Cluster-16521.32483	456	452	380	353	587	404	40	18	12	2	6
Cluster-16521.32484	1001	887	737	1147	1049	1153	820	657	798	1179	1502
Cluster-16521.32485	610	486	407	409	747	423	55	34	17	30	4
Cluster-16521.32486	235	361	151	185	276	377	71	103	248	3325	9348
Cluster-16521.32487	0	12	0	6	1	0	4	9	48	0	207
Cluster-16521.32488	2035	1303	2431	2637	1916	1969	1962	1857	1445	1258	429
Cluster-16521.32489	0	2	2	0	0	3	2	1	0	0	0
Cluster-16521.32490	31	42	41	16	47	19	42	20	30	32	24
Cluster-16521.32491	47	24	77	32	39	78	11	51	40	54	50
Cluster-16521.32492	0	0	2	0	8	0	0	27	20	0	0
Cluster-16521.32493	231	204	183	126	225	142	146	168	128	202	190
Cluster-16521.32494	287	381	361	221	301	237	227	261	196	265	334
Cluster-16521.32495	0	0	0	0	3	0	6	0	8	0	4
Cluster-16521.32496	970	553	860	897	708	1082	665	702	870	454	478
Cluster-16521.32497	4	0	12	0	4	6	4	4	3	1	4
Cluster-16521.32498	82	155	115	82	89	113	0	0	0	0	0
Cluster-16521.32499	624	790	583	579	685	675	526	581	825	561	416
Cluster-16521.32500	8	11	7	13	27	27	15	10	9	0	7
Cluster-16521.32501	2386	2552	2116	2373	2558	2909	2573	1815	2229	1446	3146
Cluster-16521.32502	1	4	0	4	0	1	0	9	1	188	29
Cluster-16521.32503	753	534	657	225	556	568	522	635	531	405	11
Cluster-16521.32504	4	6	11	3	19	9	24	7	7	10	0
Cluster-16521.32505	0	0	0	0	0	0	23	23	11	38	70
Cluster-16521.32506	334	277	217	282	281	202	208	148	92	95	53
Cluster-16521.32507	187	74	255	60	221	41	33	16	30	27	38
Cluster-16521.32508	409	347	318	396	435	512	395	373	335	276	306
Cluster-16521.32509	11	10	19	8	6	12	3	9	11	0	2
Cluster-16521.32510	1239	1283	980	1278	1455	1300	1283	1094	1102	1034	1089
Cluster-16521.32511	6123	4828	5665	8186	8703	8729	7136	7064	8232	3621	2865
Cluster-16521.32512	921	862	1029	1174	1207	1150	1111	1059	1181	1465	1891
Cluster-16521.32513	974	746	957	1441	1087	1039	985	1018	1133	687	563
Cluster-16521.32514	236	199	314	326	202	230	285	251	272	351	330
Cluster-16521.32515	7	11	19	6	7	0	0	0	2	7	12
Cluster-16521.32516	3433	3683	3459	3148	3552	3049	2466	1762	1562	2422	2143
Cluster-16521.32517	362	321	277	234	332	238	293	248	194	305	227
Cluster-16521.32518	1285	1262	1126	1273	1325	1312	1231	1278	1105	1497	1170
Cluster-16521.32519	77	82	58	103	153	137	81	92	52	20	254
Cluster-16521.32520	646	777	626	661	631	730	841	949	989	720	899
Cluster-16521.32521	21	21	16	8	8	4	24	7	8	20	2
Cluster-16521.32522	78	58	32	62	87	113	145	133	179	95	86
Cluster-16521.32523	6	0	0	7	6	6	4	0	2	11	12
Cluster-16521.32524	266	226	165	227	130	156	147	285	206	1939	1360
Cluster-16521.32525	1311	1121	1202	1872	1570	1500	1344	1248	1295	1124	832
Cluster-16521.32526	183	314	187	257	230	205	159	161	120	196	213
Cluster-16521.32527	79	42	47	99	76	42	103	95	69	53	38
Cluster-16521.32528	2483	1978	1997	2649	2475	2611	1815	1760	2112	1469	1936
Cluster-16521.32529	1342	1097	1260	2255	1559	1227	1866	1903	1809	1181	226
Cluster-16521.32530	647	532	693	896	818	703	390	411	485	243	71
Cluster-16521.32531	67	85	65	40	56	77	56	60	40	114	84
Cluster-16521.32532	367	225	303	375	321	289	252	200	255	270	552
Cluster-16521.32533	23	27	44	3	27	9	13	22	6	0	5
Cluster-16521.32534	1004	1205	1160	1034	1138	1107	1706	1847	1683	926	853
Cluster-16521.32535	0	0	0	0	0	4	32	8	17	18	27
Cluster-16521.32536	1118	794	701	760	1062	776	1297	1165	1052	395	32
Cluster-16521.32537	5	27	10	1	3	19	2	4	4	3	0
Cluster-16521.32538	1963	1740	2192	2184	1453	1525	1496	1618	1309	747	196
Cluster-16521.32539	6	49	62	80	3	0	84	86	57	0	0
Cluster-16521.32540	13	16	4	21	31	24	31	10	19	0	0
Cluster-16521.32541	0	0	0	3	0	0	0	0	1	2	3
Cluster-16521.32542	643	515	561	865	782	925	709	731	642	988	1144
Cluster-16521.32543	888	557	853	826	836	961	518	417	416	561	1318
Cluster-16521.32544	69	66	119	80	70	54	27	33	34	1	0
Cluster-16521.32545	1753	2400	3119	2900	1456	1942	987	2298	1450	600	25
Cluster-16521.32546	288	314	356	427	328	334	251	415	320	383	312
Cluster-16521.32547	7	1	0	5	6	6	0	2	0	3	1
Cluster-16521.32548	235	125	121	54	491	193	179	120	317	82	237
Cluster-16521.32549	218	276	135	228	219	177	279	265	354	260	395
Cluster-16521.32550	27	30	32	25	29	16	17	32	15	1	0
Cluster-16521.32551	425	326	279	477	309	269	340	296	212	158	49
Cluster-16521.32552	2186	1581	2077	1735	2668	2932	1995	2219	2538	702	42
Cluster-16521.32553	7	6	2	5	13	37	8	31	21	0	3
Cluster-16521.32554	0	0	0	3	2	4	0	0	0	0	0
Cluster-16521.32555	292	337	391	382	395	297	295	230	165	246	106
Cluster-16521.32556	1303	1575	1416	1271	1288	582	1664	2744	2530	1082	258
Cluster-16521.32557	16	54	77	38	38	24	0	1	0	0	0
Cluster-16521.32558	0	0	0	0	0	5	1	8	0	0	0
Cluster-16521.32559	1573	1319	1698	2277	1715	1642	2013	1783	1479	868	1128
Cluster-16521.32560	170	171	128	79	82	60	44	32	10	0	0
Cluster-16521.32561	9804	8805	10222	5669	5711	8852	2718	3086	2640	0	20
Cluster-16521.32562	1805	1572	2070	1203	1390	1166	1009	422	762	3322	5564
Cluster-16521.32563	65	7	12	19	14	12	8	3	10	42	25
Cluster-16521.32564	219	104	94	149	370	306	620	1273	1254	43	589
Cluster-16521.32565	582	630	722	790	537	439	577	679	513	388	417
Cluster-16521.32566	9	8	12	26	10	16	0	2	0	9	0
Cluster-16521.32567	66	88	26	33	59	20	53	39	47	42	102
Cluster-16521.32568	2292	2190	1894	2480	2252	2598	2600	1891	2371	1387	1457
Cluster-16521.32569	1378	1351	1803	1599	1269	1163	1671	1885	1225	762	1040
Cluster-16521.32570	73	90	44	88	123	81	101	91	134	193	171
Cluster-16521.32571	0	0	0	0	3	0	0	0	0	0	7
Cluster-16521.32572	10	2	1	3	2	2	0	13	0	1	6
Cluster-16521.32573	0	0	0	4	0	0	0	2	4	8	1
Cluster-16521.32574	39	32	57	63	40	25	16	18	9	26	12
Cluster-16521.32575	5	9	0	5	7	0	7	5	2	0	0
Cluster-16521.32576	7	9	7	16	13	19	1	8	7	4	0
Cluster-16521.32577	2	0	0	0	8	0	0	0	0	1	0
Cluster-16521.32578	536	533	517	661	444	547	539	563	543	1684	2399
Cluster-16521.32579	1329	991	1039	1445	1360	1254	1334	1466	1356	1986	1747
Cluster-16521.32580	52	58	16	19	44	20	70	23	28	12	0
Cluster-16521.32581	429	705	315	223	536	269	275	525	268	86	0
Cluster-16521.32582	24	13	2	17	20	6	5	15	9	5	0
Cluster-16521.32583	8	0	0	0	0	1	4	0	0	0	0
Cluster-16521.32584	504	341	364	470	435	534	327	382	344	543	708
Cluster-16521.32585	0	8	6	0	0	2	16	2	2	7	0
Cluster-16521.32586	23	30	18	33	16	13	18	37	34	10	2
Cluster-16521.32587	922	984	1008	856	997	846	1076	1114	1018	1044	1625
Cluster-16521.32588	5217	6670	1883	2361	2848	1921	1784	1338	646	11	20
Cluster-16521.32589	33	33	9	36	25	8	12	28	12	0	0
Cluster-16521.32590	15	10	8	0	2	0	1	1	0	0	0
Cluster-16521.32591	3	8	10	3	2	5	15	6	0	11	4
Cluster-16521.32592	10667	6527	10427	9572	7019	9176	6849	5131	4405	3080	3775
Cluster-16521.32593	2369	1811	1910	2236	2314	2485	2568	2176	2682	2040	2561
Cluster-16521.32594	133	139	182	153	158	181	135	125	105	172	147
Cluster-16521.32595	171	125	203	187	208	180	166	130	169	146	145
Cluster-16521.32596	7	0	6	8	3	0	21	10	9	1	0
Cluster-16521.32597	753	792	646	780	671	614	870	1046	1079	1750	1674
Cluster-16521.32598	594	453	777	718	611	748	512	486	451	380	291
Cluster-16521.32599	2199	2758	3669	2770	2371	1862	2342	3074	2012	2641	1815
Cluster-16521.32600	25	31	62	43	50	43	90	117	73	68	62
Cluster-16521.32601	1860	2311	3032	2533	1979	1679	2758	3268	2221	2887	1901
Cluster-16521.32602	1982	1881	2069	1958	1955	2017	1756	1887	1670	1567	2178
Cluster-16521.32603	6	7	0	7	4	8	13	3	0	10	6
Cluster-16521.32604	6	11	5	8	4	18	1	3	3	5	0
Cluster-16521.32605	0	0	0	6	0	7	0	0	0	0	0
Cluster-16521.32606	1861	1680	1420	1715	1769	1820	1460	1189	1498	1777	1412
Cluster-16521.32607	1935	780	1149	1088	2656	1755	871	671	1185	1076	227
Cluster-16521.32608	704	647	808	793	762	767	459	468	519	1205	951
Cluster-16521.32609	6734	5237	8134	8273	8013	8476	5972	6683	7701	3336	4387
Cluster-16521.32610	2	5	3	2	1	0	0	0	0	4	0
Cluster-16521.32611	6	3	0	0	2	0	0	0	0	0	0
Cluster-16521.32612	123	100	59	41	77	58	30	112	15	3	11
Cluster-16521.32613	95	82	65	42	75	81	55	30	34	37	45
Cluster-16521.32614	87	82	77	38	75	13	57	101	3	0	1
Cluster-16521.32615	41	30	32	18	20	8	5	37	8	3	2
Cluster-16521.32616	112	94	51	91	114	88	57	37	24	102	67
Cluster-16521.32617	26	16	0	0	6	6	11	6	13	41	288
Cluster-16521.32618	85	55	61	63	110	98	58	70	37	35	23
Cluster-16521.32619	2507	2518	1876	2492	2561	2849	2410	2847	2542	540	260
Cluster-16521.32620	1486	1143	1069	1152	1559	998	1696	1426	1447	809	345
Cluster-16521.32621	5	1	1	0	0	1	1	2	1	3	1
Cluster-16521.32622	22	14	19	22	30	28	0	11	7	0	0
Cluster-16521.32623	258	289	166	132	240	215	162	150	160	704	461
Cluster-16521.32624	3917	4259	5895	6393	4784	3990	3731	4714	3784	2051	1198
Cluster-16521.32625	482	631	627	728	830	671	517	546	568	876	981
Cluster-16521.32626	228	506	341	373	620	809	65	66	374	316	1500
Cluster-16521.32627	533	403	433	469	557	457	1014	720	564	314	230
Cluster-16521.32628	305	273	272	286	226	248	488	413	440	316	298
Cluster-16521.32629	0	2	0	2	0	0	0	5	11	7	18
Cluster-16521.32630	134	64	110	66	102	113	325	262	281	107	92
Cluster-16521.32631	296	288	301	197	210	141	433	272	210	233	170
Cluster-16521.32632	283	136	149	278	340	316	258	259	254	217	145
Cluster-16521.32633	230	65	126	140	216	347	165	68	115	37	80
Cluster-16521.32634	1586	1662	1015	822	1672	1932	1264	816	1079	639	438
Cluster-16521.32635	0	0	0	0	0	0	2	4	0	0	7
Cluster-16521.32636	14	4	11	11	9	2	6	2	0	4	0
Cluster-16521.32637	189	255	254	184	230	262	171	189	128	265	304
Cluster-16521.32638	1	7	0	0	6	5	8	4	3	0	0
Cluster-16521.32639	2163	2563	2077	2255	2572	2430	1866	1682	1698	2113	2939
Cluster-16521.32640	259	224	241	252	187	173	196	181	139	94	12
Cluster-16521.32641	402	367	344	457	384	485	354	514	603	657	730
Cluster-16521.32642	4898	5939	6461	6888	5421	5239	6357	8419	7220	4679	4531
Cluster-16521.32643	2433	2384	2124	2425	2728	2448	1913	1577	1513	1290	727
Cluster-16521.32644	724	966	1032	1120	760	1006	854	715	1227	607	3095
Cluster-16521.32645	23	60	25	45	10	2	21	32	15	0	2
Cluster-16521.32646	4	4	0	3	25	24	5	4	4	3	0
Cluster-16521.32647	51	54	2	39	29	18	18	35	18	29	13
Cluster-16521.32648	1118	1551	1238	949	1274	816	999	925	639	912	1340
Cluster-16521.32649	119	113	106	59	88	79	99	117	52	136	66
Cluster-16521.32650	26	19	26	11	29	16	18	25	15	32	3
Cluster-16521.32651	1960	2666	2360	1999	1989	1805	1661	1706	1340	2363	1891
Cluster-16521.32652	22	25	34	25	22	26	82	46	40	0	0
Cluster-16521.32653	8	6	0	8	0	4	0	0	0	2	34
Cluster-16521.32654	2	28	9	5	5	0	0	4	32	1	8
Cluster-16521.32655	295	234	250	195	438	175	316	312	283	10	0
Cluster-16521.32656	5030	4725	6044	5461	5461	6091	4407	4354	5034	4510	5027
Cluster-16521.32657	43	90	138	112	96	73	102	102	90	114	91
Cluster-16521.32658	2142	1787	2692	3539	2673	2699	2726	3145	2389	2534	2441
Cluster-16521.32659	19	0	0	3	11	17	27	12	7	6	0
Cluster-16521.32660	32	29	10	48	22	39	10	32	8	33	18
Cluster-16521.32661	0	0	0	2	0	0	0	0	0	32	8
Cluster-16521.32662	9	5	5	6	4	0	4	4	0	0	0
Cluster-16521.32663	2424	1857	2099	1861	2718	2439	1214	1681	1984	4104	5080
Cluster-16521.32664	4206	3615	4872	3241	2846	3764	4180	4375	4637	2652	4728
Cluster-16521.32665	58	91	86	111	23	28	35	109	47	24	0
Cluster-16521.32666	408	382	413	366	421	362	347	322	452	186	329
Cluster-16521.32667	135	106	202	306	75	150	158	96	103	26	445
Cluster-16521.32668	1	0	8	6	1	3	0	1	8	38	0
Cluster-16521.32669	2234	1441	1453	2283	1906	1836	2246	1594	2021	315	227
Cluster-16521.32670	102	122	43	106	122	84	63	38	57	36	21
Cluster-16521.32671	0	0	3	0	6	0	1	0	7	5	0
Cluster-16521.32672	72	98	44	43	41	16	55	84	57	59	19
Cluster-16521.32673	7	0	0	3	7	15	2	8	3	12	6
Cluster-16521.32674	19	5	28	25	17	34	35	35	20	37	26
Cluster-16521.32675	1075	920	948	1162	1191	1457	846	1046	988	437	369
Cluster-16521.32676	786	366	494	463	1186	847	1071	828	912	7664	16525
Cluster-16521.32677	423	374	326	449	424	439	492	501	469	327	94
Cluster-16521.32678	1484	1640	1244	1923	1696	2071	1127	1274	1332	972	163
Cluster-16521.32679	9	23	0	5	21	6	26	1	10	7	6
Cluster-16521.32680	21	13	5	9	18	11	23	23	25	0	0
Cluster-16521.32681	778	782	750	621	713	480	1016	1016	666	99	3
Cluster-16521.32682	41	36	30	101	22	50	83	79	68	52	98
Cluster-16521.32683	901	742	939	952	882	1189	424	555	557	352	1311
Cluster-16521.32684	63	41	44	86	45	74	50	24	13	16	6
Cluster-16521.32685	330	414	242	676	470	937	54	88	201	163	60
Cluster-16521.32686	13	9	17	15	9	39	4	5	9	0	0
Cluster-16521.32687	667	1113	611	718	540	588	565	547	346	315	738
Cluster-16521.32688	40	15	37	34	40	59	46	20	22	18	1
Cluster-16521.32689	25	17	1	41	40	44	4	7	37	0	0
Cluster-16521.32690	1119	1158	989	1261	1073	1811	476	482	411	229	311
Cluster-16521.32691	0	1	0	8	10	5	0	2	0	19	29
Cluster-16521.32692	0	5	0	13	3	2	0	0	0	0	0
Cluster-16521.32693	271	192	191	209	289	252	379	272	265	239	208
Cluster-16521.32694	405	432	387	419	474	401	413	373	395	264	213
Cluster-16521.32695	74	85	64	94	66	49	15	29	22	1	37
Cluster-16521.32696	4	0	0	0	0	0	0	0	0	5	0
Cluster-16521.32697	487	421	413	739	606	512	673	490	511	292	95
Cluster-16521.32698	1466	1069	1099	1521	1502	1641	1348	1287	1532	1295	1707
Cluster-16521.32699	15	14	3	11	8	21	44	27	11	21	2
Cluster-16521.32700	22	9	60	38	29	21	42	34	28	0	0
Cluster-16521.32701	70	62	26	70	58	29	25	19	26	0	12
Cluster-16521.32702	43	15	12	29	70	56	26	36	52	59	64
Cluster-16521.32703	58	19	29	31	42	27	14	13	21	12	20
Cluster-16521.32704	75	39	26	57	48	46	91	36	46	23	25
Cluster-16521.32705	9	33	25	26	48	15	54	30	72	32	37
Cluster-16521.32706	324	326	454	549	433	404	436	552	403	392	99
Cluster-16521.32707	1333	1632	1260	1237	1391	1503	829	587	825	1912	587
Cluster-16521.32708	0	10	2	9	0	3	0	2	0	0	3
Cluster-16521.32709	5	1	24	39	33	8	0	2	3	0	5
Cluster-16521.32710	1041	973	1683	1368	692	903	581	524	568	815	242
Cluster-16521.32711	334	277	90	195	245	436	926	577	657	0	0
Cluster-16521.32712	234	72	134	152	85	171	71	22	59	0	0
Cluster-16521.32713	108	81	79	36	97	132	2	8	0	1	5
Cluster-16521.32714	16	23	5	19	9	33	19	12	0	4	11
Cluster-16521.32715	2491	2680	3014	2880	2747	2347	2722	2727	2016	2258	2215
Cluster-16521.32716	850	829	738	817	753	798	783	676	671	542	402
Cluster-16521.32717	209	78	55	206	153	301	171	113	189	75	35
Cluster-16521.32718	94	55	45	139	73	47	132	122	63	66	82
Cluster-16521.32719	13	14	0	0	6	6	3	2	2	14	11
Cluster-16521.32720	20	6	4	0	6	10	1	4	1	28	18
Cluster-16521.32721	2432	2026	3050	2822	2175	2200	2178	2146	1728	994	584
Cluster-16521.32722	6	30	0	11	17	3	1	25	0	69	35
Cluster-16521.32723	0	0	0	0	6	0	0	1	0	0	3
Cluster-16521.32724	63	68	85	96	130	49	41	55	19	32	0
Cluster-16521.32725	20	2	1	10	22	8	12	11	5	8	7
Cluster-16521.32726	34	33	48	11	19	0	24	32	27	21	0
Cluster-16521.32727	873	1095	1335	691	677	792	2294	2072	1779	1486	55
Cluster-16521.32728	0	0	0	6	0	0	0	5	0	0	1
Cluster-16521.32729	8	6	2	8	7	3	5	4	1	0	0
Cluster-16521.32730	745	858	692	657	645	690	792	745	624	268	101
Cluster-16521.32731	763	961	706	658	766	963	1006	770	822	338	119
Cluster-16521.32732	1121	863	1100	1441	1436	1023	1106	1403	1101	1462	1279
Cluster-16521.32733	2179	1686	2326	3373	2598	2276	2269	2825	2457	2847	1917
Cluster-16521.32734	94	63	70	80	77	57	54	114	42	93	39
Cluster-16521.32735	3984	4360	3582	4214	4342	4273	4289	3592	3821	1693	691
Cluster-16521.32736	11	1	3	10	25	32	0	2	2	5	3
Cluster-16521.32737	7256	4690	8466	7816	6475	8858	4664	4451	3427	5075	1540
Cluster-16521.32738	33	28	43	50	55	35	37	39	33	30	24
Cluster-16521.32739	2674	2995	1843	960	1306	559	379	321	263	368	19
Cluster-16521.32740	12	0	4	5	18	8	4	0	0	0	9
Cluster-16521.32741	1183	781	945	842	923	962	816	1039	845	986	782
Cluster-16521.32742	697	648	605	627	873	704	725	686	845	664	986
Cluster-16521.32743	1961	1787	1435	1725	2550	2002	1996	2464	3028	4176	5835
Cluster-16521.32744	275	121	329	237	245	267	181	215	171	247	374
Cluster-16521.32745	2	0	0	10	2	1	7	0	0	4	0
Cluster-16521.32746	227	120	103	121	130	240	51	10	47	5	8
Cluster-16521.32747	280	183	101	176	206	342	33	25	19	13	11
Cluster-16521.32748	189	193	86	167	162	278	43	8	34	6	0
Cluster-16521.32749	951	1018	900	1213	972	1345	948	966	1027	690	1095
Cluster-16521.32750	699	661	314	572	648	550	642	595	528	170	88
Cluster-16521.32751	995	878	1670	1100	941	1278	1080	1003	1044	246	402
Cluster-16521.32752	17	26	36	28	36	22	44	16	15	23	44
Cluster-16521.32753	213	187	250	134	253	273	229	305	153	253	268
Cluster-16521.32754	78	24	45	53	61	49	38	27	42	12	7
Cluster-16521.32755	5569	4951	4438	4726	5228	5405	4807	3902	4584	3047	3135
Cluster-16521.32756	0	0	0	5	6	3	0	1	4	3	0
Cluster-16521.32757	11	2	18	1	0	0	0	1	0	9	2
Cluster-16521.32758	2	0	0	0	0	0	2	0	1	17	11
Cluster-16521.32759	1172	840	1549	1767	1719	1604	1673	1202	1012	1950	2682
Cluster-16521.32760	1341	1150	1351	974	1184	1180	1131	1103	943	875	877
Cluster-16521.32761	603	582	821	693	754	415	1170	1098	1165	87	94
Cluster-16521.32762	2	2	0	0	1	3	3	1	8	0	0
Cluster-16521.32763	899	696	958	1180	408	975	652	426	275	80	6
Cluster-16521.32764	56	41	25	26	46	3	19	21	1	10	5
Cluster-16521.32765	8483	6265	9014	7722	7564	9622	6475	6866	7312	5033	4506
Cluster-16521.32766	44	23	68	23	39	72	29	22	15	33	21
Cluster-16521.32767	2633	2295	2036	2469	2513	2794	2995	2369	2079	1296	901
Cluster-16521.32768	2150	2118	2156	2196	1816	1731	1453	2153	2122	2614	2805
Cluster-16521.32769	702	617	684	732	905	761	1165	1284	989	1609	3198
Cluster-16521.32770	6	5	1	8	16	3	29	19	7	44	62
Cluster-16521.32771	116	219	237	90	139	56	66	158	118	222	197
Cluster-16521.32772	6	0	0	17	9	26	0	13	4	0	3
Cluster-16521.32773	26	8	11	5	12	28	11	0	6	8	2
Cluster-16521.32774	3	10	0	0	4	5	0	2	0	0	0
Cluster-16521.32775	22	17	0	0	15	12	8	13	11	10	7
Cluster-16521.32776	8	5	0	10	0	14	0	6	2	4	0
Cluster-16521.32777	136	116	178	231	154	137	150	138	140	200	190
Cluster-16521.32778	308	350	260	361	370	416	310	426	421	223	131
Cluster-16521.32779	0	2	0	8	6	0	18	2	0	11	6
Cluster-16521.32780	2341	1817	1782	1877	2052	2112	1548	1437	1416	1140	841
Cluster-16521.32781	1079	950	1139	1061	1005	1100	798	732	819	886	1046
Cluster-16521.32782	18	5	20	15	18	20	4	3	5	8	3
Cluster-16521.32783	405	304	451	548	405	380	544	593	512	423	258
Cluster-16521.32784	76	62	72	138	94	79	105	98	52	58	32
Cluster-16521.32785	801	808	793	678	778	792	462	447	312	78	33
Cluster-16521.32786	212	144	278	211	236	211	239	222	253	5414	2062
Cluster-16521.32787	239	177	219	331	263	212	402	253	218	100	87
Cluster-16521.32788	88	35	41	50	29	38	5	22	11	16	4
Cluster-16521.32789	2	0	6	3	9	0	0	5	10	7	3
Cluster-16521.32790	0	0	0	3	6	16	3	0	0	0	0
Cluster-16521.32791	100	112	61	42	91	39	77	44	31	11	14
Cluster-16521.32792	40	28	36	48	41	15	48	67	27	53	38
Cluster-16521.32793	2264	555	7044	4842	6198	1558	0	4	15	0	0
Cluster-16521.32794	1181	1021	840	1038	1036	1034	1126	922	805	737	732
Cluster-16521.32795	368	221	407	262	369	228	116	163	111	71	64
Cluster-16521.32796	1411	1490	1437	1271	1206	1200	1352	1547	1202	1755	2021
Cluster-16521.32797	0	0	0	0	5	0	0	2	0	1	0
Cluster-16521.32798	58	43	85	33	39	40	52	25	38	73	101
Cluster-16521.32799	2819	2445	2758	2093	2529	2104	1989	2161	1961	1832	1642
Cluster-16521.32800	7232	9364	7477	8766	7507	6966	7169	7422	7351	5485	678
Cluster-16521.32801	171	89	139	249	194	217	148	129	145	68	4
Cluster-16521.32802	561	271	272	568	489	589	486	497	754	299	30
Cluster-16521.32803	3	8	2	5	6	0	0	4	4	0	0
Cluster-16521.32804	623	583	424	498	446	501	441	338	460	432	267
Cluster-16521.32805	2	6	0	7	12	7	11	5	1	0	0
Cluster-16521.32806	58	76	33	32	54	35	36	63	17	111	18
Cluster-16521.32807	59	36	38	20	39	39	22	22	31	41	29
Cluster-16521.32808	42	34	50	41	57	26	38	18	57	53	22
Cluster-16521.32809	85	55	109	67	50	94	90	79	38	22	14
Cluster-16521.32810	9	8	10	0	10	4	5	0	6	1	0
Cluster-16521.32811	452	609	626	324	644	357	496	448	331	380	112
Cluster-16521.32812	1602	2183	1762	2212	1363	1352	2282	4775	3115	488	23
Cluster-16521.32813	28	8	9	14	16	6	17	6	6	0	0
Cluster-16521.32814	131	99	23	55	47	37	148	81	147	0	0
Cluster-16521.32815	900	969	1132	994	891	812	713	667	844	665	453
Cluster-16521.32816	1883	1425	1147	2100	1341	2205	1552	1366	1585	566	1023
Cluster-16521.32817	1	6	0	2	6	5	18	2	3	8	1
Cluster-16521.32818	3	0	0	5	5	5	4	7	6	1	0
Cluster-16521.32819	607	829	674	795	757	912	651	723	1150	1229	1289
Cluster-16521.32820	7	8	13	12	0	7	0	8	6	2	1
Cluster-16521.32821	9	30	21	12	16	23	15	25	6	4	8
Cluster-16521.32822	504	583	718	595	476	495	504	620	618	772	323
Cluster-16521.32823	24	26	23	36	34	55	14	8	15	7	0
Cluster-16521.32824	60	59	64	56	96	62	0	4	0	3	0
Cluster-16521.32825	11	5	15	8	44	22	4	0	0	0	0
Cluster-16521.32826	133	197	223	181	209	130	6	1	3	1	3
Cluster-16521.32827	27	21	40	31	24	14	22	6	0	66	124
Cluster-16521.32828	0	0	0	3	3	13	6	11	1	0	0
Cluster-16521.32829	368	325	354	436	377	401	468	414	457	387	287
Cluster-16521.32830	8	1	11	2	0	0	7	0	0	4	0
Cluster-16521.32831	16	2	0	3	1	0	0	6	5	0	0
Cluster-16521.32832	25	13	8	20	22	37	0	0	0	30	71
Cluster-16521.32833	2237	3565	1287	1206	2867	2019	1439	1116	3517	6943	1830
Cluster-16521.32834	129	127	162	81	99	65	95	91	49	57	0
Cluster-16521.32835	47	29	21	46	40	66	36	24	27	13	16
Cluster-16521.32836	208	262	218	132	152	85	154	169	125	172	22
Cluster-16521.32837	18	8	0	4	8	0	2	13	0	4	20
Cluster-16521.32838	9	10	0	13	7	6	4	16	5	0	0
Cluster-16521.32839	269	302	286	299	259	315	338	236	219	249	286
Cluster-16521.32840	1995	1621	1990	2903	1972	2119	2272	2069	2117	1581	1180
Cluster-16521.32841	246	177	226	290	261	229	121	184	225	247	300
Cluster-16521.32842	21378	17486	21674	23329	21717	19455	21169	23134	22629	19577	11355
Cluster-16521.32843	371	427	508	450	499	439	430	340	228	224	119
Cluster-16521.32844	2	0	6	4	0	0	15	10	5	7	0
Cluster-16521.32845	15	31	11	10	7	7	25	16	8	13	3
